gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
AL935115.1	5.33696656541284	0.705815923207228	2.51324859883153	18.0428008342877	43.1629300382746	24.4646206254478	26.687913317106	40.3798146476664	10.8571777064983	21.0760716594557	42.2407606373437	13.4330322785941	13.3299448418299	37.9665695012468
AL935117.1	12.9423977828518	17.5203496091158	27.5881661518946	27.5500400083238	11.7672616205392	0.194016530208374	10.7955068078704	8.62021169235199	5.80593461263032	7.3576767319774	4.32969424772998	3.21535292270236	0.712647799538833	0
AL935126.1	0	0.520372586772129	5.81058913635993	3.813882532418	0.779423226812159	0	0	0	0	0	0	0	3.48155282778127	0
AL935126.2	6.35814037777201	3.75496635801325	6.40654357694719	7.78230927399893	55.3202628553778	84.5228760567405	205.104269076902	134.59144350135	64.4536384484176	155.976076288634	41.2522974415941	146.181205699969	234.935938684724	31.5263623947529
AL935144.1	7.11948277815436	8.61005964105213	0	0	0	1.87090739008419	0	0	3.32701978528797	0	0	0	0	0
AL935145.2	15.1579313132223	18.8428029653053	15.1821876532022	19.993682601183	37.1613361513715	46.8682241472324	67.94897978182	51.6498227777438	42.255361919487	78.83224709955	47.68724518964	42.5849067265917	73.5209152136475	2.29416202695963
AL935153.1	4.60975729263409	72.5884750157581	35.0533538444773	65.5255319063977	310.621537155718	292.998442500089	125.016776696599	178.231508998073	153.595340670404	243.382609966411	186.382833256382	136.559387909308	163.686127357452	43.4048924599611
AL935166.1	69.8427492360628	163.307738113047	36.7420762954729	12.746463762011	28.6307588917688	54.2174388332388	114.305069434396	393.746556825925	231.535428502884	379.286583521855	144.424565671249	127.538125234418	150.627410591179	51.3841076308829
AL935174.2	57.2633038612716	119.491246938576	1034.97625477953	1192.69570634317	3252.35563900938	4213.31490161839	5714.83565016554	8217.66372501548	4970.5467239004	5081.41905016064	3677.53942438405	3150.52891504656	4616.64585909521	2062.7440323568
AL935174.5	21938.5552801769	32824.6355305215	43238.2933693438	27611.1079129949	16391.0079908448	17928.6608845875	21756.3521839937	27259.3022344505	18071.2407685402	13392.5947288556	10168.5559880135	7032.0068025412	10025.3731457354	4714.30440214516
AL935183.1	3.30636028409735	5.87346516393203	19.2870929072413	14.1435744454204	9.42540203837918	6.37138259980295	3.04269159119088	8.15886764303763	4.85051882268435	4.11795422152917	15.0035617524612	0.684931506849315	0.538677009265244	0
AL935184.2	2.21880697520471	1.51456861388375	1.02787428697839	0	129.910259748742	70.4357890855497	45.3681401808809	138.114158699595	93.4800060616132	81.0883954526839	47.1017929800791	65.4894295342922	89.1866104783875	41.661652820219
AL935186.1	5.21863199183053	17.7024890116258	7.50201233729373	13.0681099398405	34.3242738045594	16.0621479418342	24.9616028667969	32.583252372079	12.2231582751988	89.2682263449688	44.7920183409397	207.809320132619	205.410378133349	94.5531628738404
AL935186.2	49.6055590633466	57.1110478852513	15.6038716276114	4.59008242382248	10.3631116714294	7.81568090416492	4.63052521060561	33.3403636445193	1.04483787399607	8.096027994519	26.7825753616505	21.5106611851553	57.7962431350933	3.21471967324809
AL935186.6	3.189193353793	6.11043740136274	14.6455061188959	10.2840051547358	7.20207838834073	19.8882388272646	75.4789907696112	9.5710837331444	19.48007460538	12.7490276045902	1.98807157057654	0	5.54938956714761	1.8254837531946
AL935198.2	0	2.34397504013851	10.4812946324111	19.3153761408693	20.628610795759	15.2689571872905	46.5370287845584	71.532978949642	58.7302968531082	40.5433129107571	21.1536009753053	25.786425350899	48.5298103814225	22.8625748507476
AL935199.1	1.53775180685837	0	0.628180162070482	0	16.4289395759696	68.5191397591596	225.656393654769	428.336475420052	170.149751748475	201.233233220585	220.741237184908	145.4531634277	229.256555187399	58.1319322519357
AL935292.1	1.48148148148148	2.06781042034187	4.84078679641669	2.87497645939054	0	0	0	0	0	0	0	0	0	0
AL935294.2	0	3.06372549019608	0	2.28102189781022	0	0	0	0.198578180229556	29.4419578884377	221.414722340177	217.324483994272	227.129535963429	251.996056689874	109.140309214276
AL935295.1	10.0903569618159	23.7500498780111	40.8346944533921	23.9924973741268	523.960293842613	270.448404890342	207.154120614469	224.376063647165	143.243024038459	227.777532709748	149.476183426203	352.073348951161	419.20442390467	125.357955498872
AL935295.2	11.6927905566213	19.7283638402991	25.153761252075	9.98312364791208	25.1462452263484	30.1689298720819	84.6779857489516	115.378226121984	126.017758914143	89.7252281644357	91.6623804369865	62.0487720612242	71.6431608024949	11.4734931570285
AL935299.1	0	1.29366106080207	0.781066937436538	0	0	0	0	0	0	0	0	0	0	0
AL935300.2	4.00620131297112	18.1432270480551	10.9187752044897	1.13275940190304	110.325501647463	121.868600427247	152.621107124635	109.2119796415	107.595567274239	125.031201139175	100.879842099822	185.123017348691	234.567417712532	144.142953526499
AL935300.3	9.7830257892191	27.0657668553138	186.267795345928	239.674680264862	373.136307383488	468.330422216931	662.582609368808	881.738756030246	686.948528033032	657.487202418464	668.790105076655	489.125012040571	802.744241081892	427.736639380863
AL935334.1	2.07356390837245	6.30312188629017	0	0	1.10950848773993	0	0	1.00979501161264	0	0	0	0.550782110597048	0	11.8063754427391
AL953841.2	0	0	2.2883295194508	2.5654181631606	0	0	0	0	0.917178758139962	0.569651427936761	0	0	1.74377489989577	0
AL953866.1	1.79632003182303	3.18556324939601	7.35648709149727	4.64221689995751	4.80656850027187	1.49292623396062	4.20629395388811	9.21117971189774	9.27787671894651	3.02427669801899	10.8829449281098	9.03453803597177	3.39982550229361	0.784498313328627
AL953875.1	63.4613917614656	72.5816874316509	17.6522931678941	6.08642726719416	11.5293597005591	7.31197674122309	4.18247451612395	7.38445052743599	14.4338474342852	21.1585265752172	11.9113323010679	23.5481749019706	51.2386156688093	55.3205032957204
AL953886.1	0	0	2.37917332499484	5.12270044341255	40.532397277749	190.076064036385	451.435435918807	954.625384047431	665.721760884686	684.913045847819	444.737917745417	214.641582791544	373.939854410613	243.542862252261
AL953886.2	0	0	13.746183454915	0.697690643968464	21.5867881867259	80.2114852372315	43.5164203002124	53.9674293303533	44.3144534013603	32.3695079135777	25.691296139805	22.9945982902702	26.1391653939214	6.38704825737933
AL953896.1	12.4498281719322	15.4753183834024	14.2284446063466	3.2401231473378	0	0	0	4.23287388908541	3.68364118686838	7.71745138922229	11.0719697165269	3.90143822459783	2.41263770666657	0
AL953907.1	4.41042180777025	19.8345736228557	26.6464600483617	16.2916297610821	16.1457029273884	47.4327027883366	71.8406938584916	92.7296340331415	79.5814210116066	53.4290953789766	153.796119767512	164.865126848269	241.275840580699	71.049216300759
AL953907.2	35.4485772185314	154.695691946396	364.42932768605	1344.47452899826	305.179825248048	322.522188689872	355.685715704037	837.824997184089	307.4730694066	345.490507990064	338.431493556625	236.513406886842	533.852006179151	683.557592166419
AL953910.1	1.25976316452507	2.33106722772396	0	0	0	0	0	7.88781724783417	2.15904537244153	6.08642726719416	10.989010989011	0	0	0
AL954129.1	0.911543322057721	0.792393026941363	3.03872746709398	9.76224621238356	11.0394592576701	15.3192023153062	25.8202907789028	66.2629961426587	53.2920909759987	184.443429883956	121.472760756774	84.0788805645102	360.651433944497	219.560091302713
AL954134.1	0.61012812690665	0.758265089475281	0	6.2668641339505	62.8035355950699	79.0958983444004	54.143323948642	39.388164424524	23.367743355135	9.73220224161167	30.8358545792076	36.0246956693858	28.4450633919292	12.3605618548407
AL954134.2	2.39923224568138	4.56909754216055	32.9779202209591	62.312789525296	0	0.590667454223272	0	6.31961303110283	2.69346877526879	0.471853914028217	0	0	0	0
AL954137.2	0	0	0.976276481499561	0.578703703703704	0	0	0	0	0	0	0	0	0	0
AL954138.1	0.590772139185916	0.682407533779173	6.00192386211108	16.2436481816852	65.2901383773004	71.2729889069006	59.8069542627537	57.709923663554	37.325655067086	56.0909049669245	28.1674373670694	25.0414887210371	56.4070258254655	11.2256892889987
AL954142.1	0.714898484415213	0	0.61459037551472	0	1.66067195178931	0	37.2115466707598	8.65134437651966	45.5724564606459	90.2756481345791	76.6827768998145	143.922775273687	180.188045923861	86.076249211537
AL954142.2	5.38925905597103	4.47239046172077	14.5743582067179	18.5548902236151	5.96976276441015	0	0.993016170541508	11.7956639688846	1.07175825592571	0.91684812815999	0.5933661662612	7.10874312832413	3.86634259132751	9.83284169124877
AL954142.3	0	3.01259772691254	13.1497784405264	22.2225194556424	11.8076155564428	5.87251358507097	16.9431422903297	6.75367620427381	11.1386298797077	20.3774978888847	31.9195866228699	38.0486480309366	21.5895556507232	32.1129881791677
AL954145.1	0	0.7865963973885	2.23763705526963	0	0	0	0	0	0	3.51988736360436	0.564876009715867	0	0.702982984763194	0
AL954145.2	1.7517600865061	0	3.86508289126425	1.69512088947934	2.71997350904316	5.89042578130369	13.5898419467334	38.9268875875846	14.919361918628	30.7253573443356	26.2718812303497	46.4154447808914	43.4880552574381	51.8182049377719
AL954146.1	0	3.76098071845817	20.5655336899007	7.5735154765843	31.5817175310498	49.295303133145	75.7863225643208	72.1862019621803	216.572719220213	381.077711982884	407.420159147201	542.053698294037	894.623250407732	348.654668972448
AL954149.1	0	1.50920615756112	2.62545457786825	2.83687943262411	1.80584271033626	0.218340611353712	2.68384326355341	0.654921736852446	0	0	0	0	0	0.675904021628929
AL954191.1	8.36232798307447	14.3438267164248	14.5856468359726	63.6905521182736	138.013118705796	173.562231828317	123.5809555961	146.932283940199	214.127599156046	482.829376149546	1038.28388460405	1912.60050804581	2866.52726763659	838.991577539606
AL954317.1	2.42439891998518	0	1.82585072445565	3.82409177820268	0	1.76680579326548	2.84495021337127	2.12201679236458	0	3.90668713077687	1.77399325882562	0	4.34985556260128	0
AL954322.2	1.45348837209302	7.27690554604599	13.9397862862392	121.959701739144	2129.28769264026	3926.17100882374	4755.08266564641	6695.35276340921	3806.3349505993	4531.65552563376	4115.37084000911	4446.08567025577	6003.51776790886	2337.58624455398
AL954322.3	4.79628919995893	2.7857499593603	20.0746888603156	11.6189706694989	9.20200456211241	13.7164969308043	37.1659482739488	25.9795798390421	10.1596723799198	17.4395733118498	19.2040744839165	14.2933623783175	11.6827736412344	16.785383618811
AL954327.1	1.39742873113471	0	9.49059145937877	10.5328106340875	242.683572793985	667.147653998082	459.453498546536	404.141060312619	65.9068527992292	58.3486830060833	47.4820087762384	82.342368879244	160.971152744781	82.2232516706507
AL954655.2	0	0	4.00309178635967	0	0	0	0	0	0	0	0	0	0	0
AL954666.1	0	0	1.33678540493701	3.8399420451195	1.94473089953262	6.1319241462893	9.07292533575802	29.254109422664	15.7996329801921	26.4974722170346	23.2096744001291	11.7648052832945	4.39040293389965	2.82805429864253
AL954669.1	93.3943444454003	280.32817007484	1096.62559943824	412.649827387754	221.711091675408	120.784121535309	114.211581661962	95.8054439510938	55.1521067025797	64.8342824054324	50.4093959274805	35.9934317696162	42.9145122617072	13.1009910480286
AL954672.1	4.73448067160611	6.66092249583263	1.71098773515943	11.555517402617	2.68306750883753	1.38884586840775	3.75101010416179	1.25551949063027	3.20924261874198	1.53530470091352	1.11663673457416	1.05701376667904	0.450511330359959	0
AL954694.1	10.7632340905731	45.7854339300564	30.7746680734666	23.7394882495177	205.913869592756	634.640735104569	259.750186625726	526.095400947808	182.75606743613	246.984624591731	163.659247262016	230.57136526949	148.07283878825	153.238411752529
AL954694.2	5.07206613318522	2.00770747174313	5.92704769757058	7.24572081697191	34.0015833032099	3.87099210136056	0	5.99609173100931	0.630096212880072	0.374517808321786	3.2267071328226	9.21835809030498	12.1382819247441	5.41538278715576
AL954695.2	1.53139356814701	0	0	1.04942806170637	69.6498230518456	120.007562242529	73.5996363211142	83.4344234749718	36.8324662099432	82.4992806263008	47.1610084593289	54.373054044667	79.1530126311139	118.360307410768
AL954695.3	0.783208020050125	0	0.538851169307037	2.65604249667995	23.0906702285571	27.9820252896212	20.6016663334464	57.8146947599929	5.25962503138123	17.0924951455578	22.6885262201219	8.30381206961379	12.4220388115444	6.4352017450031
AL954696.1	567.619231810121	1123.06326035284	2329.65865225257	2356.40958569951	7262.92849739523	4300.30985808971	2371.60618443896	3150.78343661893	1567.38653785177	1857.12024020318	1928.31662897153	1978.16549342743	3001.10408245872	1304.76224097206
AL954696.2	22.2813645757291	17.6110468197973	25.087870872794	11.8878153309356	27.7315446911053	41.6079582820645	20.4889922402532	51.350232773709	29.3111107930715	24.4218593194203	23.3058493611641	19.5033526884928	18.9769248140596	34.1084820255029
AL954698.1	10.7026822964972	1.75599902080406	28.2344684525853	24.8469067736443	24.2755593493608	53.8655855309093	36.0151906890428	22.9421348864436	11.2111974370703	9.70927584162555	12.0645492245094	10.7642647166216	33.1958159544204	7.34176620807549
AL954698.2	9.16781129298306	11.0638384392511	44.8970345291521	39.5174636672295	9.51656813316918	3.27920426844066	3.2326891601896	6.22668637654351	8.9653388690045	9.90806146894876	2.07661566579123	12.8289851363399	0	0.556080742923873
AL954703.1	0	0	3.40050826415717	2.2878059940517	6.03059500576878	21.4348896440242	54.9051183690465	196.182800803531	66.1723676046008	60.514449491811	63.9584066607326	67.298907263268	55.1274824074061	46.6609439308099
AL954741.1	0	2.56323517184269	7.50558695358021	17.4832355116184	15.3280945480943	32.7917506881447	50.9609046978201	112.346389854904	154.771126168626	66.4560241530362	28.1056527327893	17.5862032892074	20.0764855942182	13.8454647101586
AL954741.2	102.871037754347	386.507676935632	660.767376945027	386.815174808945	970.371005846894	1378.03116681706	1522.91006378526	2559.73845308973	1942.30942005794	1879.88589278295	1443.14807515415	1178.14875723847	1613.18810175726	857.37999836699
AL954831.1	76.8457318739103	57.4895506963256	7.90545934499002	4.21407501053519	49.827215216187	89.3747672493698	108.246982306539	133.292611846449	110.042811845836	119.932038849073	123.636779455879	113.22568152968	172.55515177218	50.7545832564293
AL954832.1	0	0	5.76277079640722	1.41502759303806	5.75883686785916	4.0291965089429	5.34836425336809	12.4665293972415	10.8168276759023	6.51231047142957	8.39216566180116	11.285656641596	0	15.8478605388273
AL954861.1	1.69452593542756	2.92076073674461	11.9824136448903	30.3978603219307	4.90416578005923	32.4468606816971	5.98592758051485	8.91068357562491	6.60530197076874	8.95942606924078	3.24920772738433	4.17322658837311	7.88219264339952	5.69741687968106
AL954861.2	0	3.17750195391158	3.93606446559268	2.73224043715847	0.49830576041459	2.59902753875904	2.53348317041933	1.80733779143322	0.544847593838792	3.32802142901562	9.63312177153962	1.37863984738263	25.1988047028536	1.68619440860368
ALOXE3	2.09472988436994	2.19106047326906	1.77619893428064	1.29533678756477	5.25895190525932	4.25887907690998	1.71619938189837	5.4328276016173	10.0361865524872	0.967585873246251	4.45948533641802	10.425290762179	0.645878916394574	0.378730495379488
ANKFN1	5.44249560499015	4.04829660661774	7.39860801827995	19.2609659019114	92.8732616056855	244.922716564613	398.159876122626	761.307216440126	523.190546987104	820.053155949688	473.063547999515	610.557258854701	665.331613960703	478.339245887719
ANKRD50	253.094082391944	569.211319910281	1438.25688629109	903.950266032999	4938.02291002856	8415.3345664139	10791.6184016937	15040.0574278243	8613.95641093603	8237.45623434979	6918.94456764035	5588.42154275265	7198.61149663423	3319.11038979848
ANKRD66	103.563389087052	170.480318866804	139.775427802095	14.14809998244	70.9913251372583	48.7648016572887	37.5960445336553	139.510514101421	40.9310633075235	59.808568306825	119.05047068238	99.526062660122	66.9056309541236	65.77327404211
ANO7	0	1.54798761609907	16.0121797431842	6.32915183054272	107.739655078535	145.839755113425	237.517985205666	370.41342408551	218.985486747151	358.119692495876	309.64562843341	448.49005628129	673.680484899642	409.596154260524
